symbol,timestamp_utc,open,high,low,close,volume,ema20,ema50,ema200,rsi14,macd_line,macd_signal,macd_hist,atr14,adx14,bb_upper,bb_mid,bb_lower,bb_width_pct,atr_percentile,bb_width_percentile,ema_stack,higher_high_higher_low,lower_high_lower_low,regime,strong_uptrend,panic,compression,supertrend_dir_10_3,donchian_high20,donchian_low10,keltner_upper_20_10_2,keltner_mid20,atr_breakout_level_14_1p5
BTC/USD,2025-07-23T03:00:00+00:00,119302.84,119304.11,118609.09,118821.53,1.0053,119098.518055,118616.458977,117912.546826,48.95,367.457097,419.770629,-52.313532,777.289361,12.93,120277.767317,119168.6365,118059.505683,1.861,94.4,60.4,UP,True,False,RANGE,False,False,False,1,120588.88,118609.09,120695.46926,119098.518055,120497.784042
BTC/USD,2025-07-23T04:00:00+00:00,118609.31,119054.0,118609.31,118975.95,1.9101,119086.844907,118630.556664,117923.127953,50.43,312.863515,398.389206,-85.525691,753.532264,12.48,120221.052842,119210.0715,118199.090158,1.696,91.5,54.0,UP,True,False,RANGE,False,False,False,1,120588.88,118609.09,120613.038992,119086.844907,119951.828396
BTC/USD,2025-07-23T05:00:00+00:00,119116.51,119116.51,118609.29,118701.49,1.8201,119050.14444,118633.338363,117930.872849,47.78,244.631125,367.63759,-123.006465,735.938531,11.92,120190.368602,119227.211,118264.053398,1.616,87.9,50.0,UP,True,False,RANGE,False,False,False,1,120588.88,118609.09,120525.163116,119050.14444,120079.857796
BTC/USD,2025-07-23T06:00:00+00:00,118684.59,118778.01,118460.76,118489.91,0.1073,118996.788779,118627.713721,117936.435407,45.79,171.506704,328.411413,-156.904709,706.032207,11.7,120212.385882,119209.511,118206.636118,1.683,80.5,54.0,UP,True,False,RANGE,False,False,False,1,120588.88,118460.76,120387.755587,118996.788779,119760.538311
BTC/USD,2025-07-23T07:00:00+00:00,118477.2,118626.79,118333.74,118333.75,0.1944,118933.642229,118616.185732,117940.388786,44.32,99.80379,282.689888,-182.886098,676.533478,11.76,120240.863666,119167.6245,118094.385334,1.801,76.7,58.8,UP,True,False,RANGE,False,False,False,1,120588.88,118333.74,120244.122356,118933.642229,119504.710217
BTC/USD,2025-07-23T08:00:00+00:00,118314.62,118582.66,118206.76,118335.93,0.0226,118876.717254,118605.195312,117944.32452,44.35,42.662832,234.684477,-192.021645,655.059658,12.07,120265.539058,119133.8325,118002.125942,1.9,73.1,61.7,UP,True,False,RANGE,False,False,False,1,120588.88,118206.76,120131.329369,118876.717254,119316.339487
BTC/USD,2025-07-23T09:00:00+00:00,118482.26,118518.99,117947.11,118045.77,1.6068,118797.579421,118583.257064,117945.333928,41.48,-25.738578,182.599866,-208.338444,649.118254,12.84,120266.704105,119133.4205,118000.136895,1.903,72.0,61.9,UP,True,False,RANGE,False,False,False,1,120588.88,117947.11,120041.106324,118797.579421,119309.607381
BTC/USD,2025-07-23T10:00:00+00:00,118026.49,118667.7,117893.42,118427.3,2.2139,118762.314714,118577.141101,117950.12961,46.39,-48.600668,136.359759,-184.960427,658.058379,13.14,120279.562844,119106.964,117934.365156,1.969,73.3,64.0,UP,True,False,RANGE,False,False,False,1,120588.88,117893.42,120036.344927,118762.314714,119032.857568
BTC/USD,2025-07-23T11:00:00+00:00,118383.81,118667.66,118258.49,118508.27,0.3699,118738.119979,118574.440273,117955.683246,47.4,-59.499562,97.187895,-156.687457,640.280637,13.42,120282.891118,119081.9635,117881.035882,2.017,71.5,65.1,UP,True,False,RANGE,False,False,False,1,120588.88,117893.42,119966.581171,118738.119979,119387.720956
BTC/USD,2025-07-23T12:00:00+00:00,118512.24,118653.81,117775.02,117782.88,0.8948,118647.144743,118543.398694,117953.96381,40.12,-125.226393,52.705037,-177.931431,657.31702,14.59,120354.956852,119030.0625,117705.168148,2.226,72.9,70.9,UP,True,False,RANGE,False,False,False,-1,120588.88,117775.02,119928.517816,118647.144743,119494.245531
BTC/USD,2025-07-23T13:00:00+00:00,117929.37,118191.86,117362.0,117494.54,1.1261,118537.372863,118502.26698,117949.392429,37.64,-198.296174,2.504795,-200.800969,669.641519,16.29,120427.6946,118946.2135,117464.7324,2.491,75.6,76.5,UP,True,False,RANGE,False,False,False,-1,120588.88,117362.0,119856.580628,118537.372863,118787.342278
BTC/USD,2025-07-23T14:00:00+00:00,117400.0,118124.96,117395.17,118124.96,0.2596,118498.095447,118487.470628,117951.13937,45.55,-202.994877,-38.595139,-164.399738,673.937839,17.88,120310.536704,118857.036,117403.535296,2.446,76.0,75.2,UP,True,False,RANGE,False,False,False,-1,120588.88,117362.0,119831.340436,118498.095447,118505.446759
BTC/USD,2025-07-23T15:00:00+00:00,118128.56,118637.08,117887.94,118495.09,0.236,118497.809214,118487.769427,117956.551814,49.59,-174.836826,-65.843477,-108.993349,679.309422,17.85,120269.307264,118819.3325,117369.357736,2.441,76.7,74.9,UP,True,False,RANGE,False,False,False,-1,120588.88,117362.0,119847.557704,118497.809214,119143.924133
BTC/USD,2025-07-23T16:00:00+00:00,118586.83,118604.1,117550.3,117746.17,0.2166,118426.224527,118458.687097,117954.458463,42.69,-210.526138,-94.780009,-115.746129,706.058749,18.4,120160.42807,118715.464,117270.49993,2.434,80.5,74.5,MIXED,True,False,RANGE,False,False,False,-1,120588.88,117362.0,119851.758168,118426.224527,119554.178123
BTC/USD,2025-07-23T17:00:00+00:00,117878.06,118103.44,117312.27,118055.91,0.7104,118390.956477,118442.891916,117955.467931,46.03,-211.380088,-118.100025,-93.280063,712.138124,19.28,120050.825146,118638.33,117225.834854,2.381,81.7,73.2,MIXED,True,False,RANGE,False,False,False,-1,120588.88,117312.27,119832.170754,118390.956477,118814.377186
BTC/USD,2025-07-23T18:00:00+00:00,118103.45,118383.01,118064.73,118383.01,0.0744,118390.19967,118440.543606,117959.722081,49.4,-183.546799,-131.18938,-52.35742,684.635401,19.34,119885.279145,118568.967,117252.654855,2.22,76.9,69.9,MIXED,True,False,RANGE,False,False,False,-1,120588.88,117312.27,119752.712519,118390.19967,119082.863101
BTC/USD,2025-07-23T19:00:00+00:00,118383.04,118481.47,118210.9,118462.22,0.2781,118397.058749,118441.393661,117964.72206,50.2,-153.329644,-135.617433,-17.712212,655.059301,19.15,119633.137853,118492.0975,117351.057147,1.926,71.9,61.6,MIXED,True,False,RANGE,False,False,False,-1,120588.88,117312.27,119677.434313,118397.058749,119365.598951
BTC/USD,2025-07-23T20:00:00+00:00,118442.89,118478.57,117636.36,117937.03,0.3243,118353.246487,118421.614694,117964.446517,45.06,-169.803387,-142.454624,-27.348763,668.427208,19.9,119470.442493,118412.1405,117353.838507,1.787,74.7,57.7,MIXED,True,False,RANGE,False,False,False,-1,120588.88,117312.27,119674.026495,118353.246487,119464.860812
BTC/USD,2025-07-23T21:00:00+00:00,117938.89,118218.63,117321.68,117862.2,0.5903,118306.480155,118399.676862,117963.429139,44.36,-186.744429,-151.312585,-35.431844,684.750264,21.02,119189.898227,118315.788,117441.677773,1.478,77.2,44.0,MIXED,False,False,NEUTRAL,False,False,False,-1,120588.88,117312.27,119674.572162,118306.480155,118964.155397
BTC/USD,2025-07-23T22:00:00+00:00,118017.5,118584.23,117915.78,118466.1,0.1508,118321.682045,118402.281691,117968.430839,50.96,-149.714824,-150.993033,1.278208,687.413103,21.14,119017.225818,118272.5005,117527.775182,1.259,77.9,34.7,MIXED,False,True,NEUTRAL,False,False,False,-1,119304.11,117312.27,119697.370851,118321.682045,118893.319654
BTC/USD,2025-07-23T23:00:00+00:00,118570.04,118656.87,118470.64,118620.89,0.3758,118350.178041,118410.854566,117974.92297,52.51,-106.648954,-142.124217,35.475263,651.938595,21.07,118982.330713,118262.4685,117542.606287,1.217,71.5,33.6,MIXED,False,True,NEUTRAL,False,False,False,-1,119116.51,117312.27,119626.451966,118350.178041,119444.007893
BTC/USD,2025-07-24T00:00:00+00:00,118620.89,119088.31,118532.79,119067.93,0.2014,118418.53537,118436.62223,117985.798662,56.77,-36.031204,-120.905614,84.87441,645.051553,20.04,119006.025874,118267.0675,117528.109126,1.25,70.7,34.4,MIXED,False,True,NEUTRAL,False,False,False,-1,119116.51,117312.27,119678.285903,118418.53537,119588.467329
BTC/USD,2025-07-24T01:00:00+00:00,119074.84,119120.35,118704.53,119041.95,0.0834,118477.908192,118460.360574,117996.30763,56.46,17.634226,-93.197646,110.831872,628.677871,19.01,119076.078091,118284.0905,117492.102909,1.339,69.1,38.5,UP,False,True,RANGE,False,False,False,-1,119120.35,117312.27,119694.847672,118477.908192,120010.946806
BTC/USD,2025-07-24T02:00:00+00:00,119041.95,119099.51,118731.54,118871.04,0.4705,118515.349317,118476.46565,118005.011435,54.31,45.844985,-65.38912,111.234105,610.05588,18.05,119131.531785,118303.147,117474.762215,1.4,66.8,41.3,UP,False,True,RANGE,False,False,False,-1,119120.35,117312.27,119684.188848,118515.349317,119957.03382
BTC/USD,2025-07-24T03:00:00+00:00,118964.54,119232.58,118454.56,118454.56,0.0554,118509.559858,118475.606605,118009.484555,49.38,34.201506,-45.470995,79.672501,622.053317,17.72,119140.134714,118309.1875,117478.240286,1.405,68.0,41.5,UP,False,True,RANGE,False,False,False,-1,119232.58,117321.68,119717.119436,118509.559858,119804.119975
BTC/USD,2025-07-24T04:00:00+00:00,118454.56,118459.57,117879.78,118031.92,0.2153,118464.070348,118458.20713,118009.707793,44.92,-9.025511,-38.181898,29.156387,619.034509,18.38,119133.49964,118293.987,117454.47436,1.419,67.6,41.7,UP,False,True,RANGE,False,False,False,-1,119232.58,117321.68,119666.831968,118464.070348,119383.111763
BTC/USD,2025-07-24T05:00:00+00:00,118011.02,118011.02,117519.87,117611.54,0.1669,118382.876981,118425.004497,118005.745925,40.96,-76.324563,-45.810431,-30.514132,611.392758,19.49,119157.555321,118272.2755,117386.995679,1.497,67.1,45.7,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117321.68,119567.77244,118382.876981,118949.009137
BTC/USD,2025-07-24T06:00:00+00:00,117532.94,117889.21,117446.33,117520.0,1.0848,118300.698221,118389.514125,118000.912632,40.13,-135.484282,-63.745201,-71.739081,599.356132,20.61,119167.051764,118226.9105,117286.769236,1.59,65.6,49.9,MIXED,False,True,NEUTRAL,False,False,False,-1,119232.58,117321.68,119455.680134,118300.698221,118510.574199
BTC/USD,2025-07-24T07:00:00+00:00,117500.0,118383.12,117152.37,118354.82,0.0809,118305.852676,118388.153571,118004.434098,50.07,-113.695181,-73.735197,-39.959984,644.455694,20.41,119152.549128,118219.238,117285.926872,1.579,71.5,49.2,MIXED,False,True,NEUTRAL,False,False,False,-1,119232.58,117152.37,119591.486398,118305.852676,118486.683542
BTC/USD,2025-07-24T08:00:00+00:00,118454.45,118820.45,118357.34,118708.32,0.1465,118344.182897,118400.709117,118011.437938,53.58,-67.128846,-72.413927,5.285081,631.68243,19.3,119199.460667,118265.51,117331.559333,1.579,70.5,49.5,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119594.379247,118344.182897,119302.343646
BTC/USD,2025-07-24T09:00:00+00:00,118711.82,118820.42,118445.19,118483.1,0.0776,118357.413098,118403.940132,118016.131093,51.11,-47.846517,-67.500445,19.653928,613.3644,18.27,119182.74067,118314.938,117447.13533,1.467,67.5,44.1,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119557.635812,118357.413098,119628.3666
BTC/USD,2025-07-24T10:00:00+00:00,118665.14,118665.14,118024.89,118381.45,0.079,118359.702326,118403.058166,118019.766107,49.99,-40.302852,-62.060926,21.758075,615.2848,18.05,119191.527539,118327.7625,117463.997461,1.46,67.9,43.5,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119567.95277,118359.702326,119406.0272
BTC/USD,2025-07-24T11:00:00+00:00,118440.46,118741.67,118385.64,118570.94,0.0655,118379.8202,118409.641768,118025.250424,52.1,-18.817269,-53.412195,34.594925,597.065885,17.67,119198.88416,118331.555,117464.22584,1.466,65.3,44.3,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119539.289599,118379.8202,119277.048828
BTC/USD,2025-07-24T12:00:00+00:00,118517.93,118612.52,118318.1,118463.86,0.0854,118387.823991,118411.767973,118029.614699,50.8,-10.311388,-44.792034,34.480645,575.448322,17.45,119193.317751,118367.4395,117541.561249,1.395,63.3,41.1,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119490.230449,118387.823991,119434.112483
BTC/USD,2025-07-24T13:00:00+00:00,118455.87,118702.94,118108.4,118252.56,0.0437,118374.941706,118405.524523,118031.83306,48.24,-20.385569,-39.910741,19.525172,576.812014,17.61,119192.69674,118377.272,117561.84726,1.378,63.6,40.5,MIXED,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119486.015519,118374.941706,119329.07802
BTC/USD,2025-07-24T14:00:00+00:00,118297.47,119056.27,117881.16,119056.27,0.4626,118439.830115,118431.043953,118042.026462,57.09,36.067488,-24.715095,60.782583,619.547584,16.91,119278.452025,118410.935,117543.417975,1.465,68.5,44.4,UP,False,True,RANGE,False,False,False,-1,119232.58,117152.37,119674.818546,118439.830115,119181.881376
BTC/USD,2025-07-24T15:00:00+00:00,119075.27,119380.0,118671.56,118919.94,0.3016,118485.554866,118450.216347,118050.76192,55.36,69.010737,-5.969929,74.980666,625.897042,15.84,119329.24375,118433.821,117538.39825,1.512,69.9,47.2,UP,False,True,RANGE,False,False,False,-1,119380.0,117152.37,119738.732454,118485.554866,119995.115563
BTC/USD,2025-07-24T16:00:00+00:00,119196.84,119196.85,118313.56,118497.78,0.1894,118486.719164,118452.081589,118055.209861,50.28,60.357947,7.295647,53.0623,644.282254,15.27,119327.938973,118461.8585,117595.778027,1.462,72.0,44.3,UP,False,True,RANGE,False,False,False,-1,119380.0,117152.37,119791.236994,118486.719164,119886.36338
BTC/USD,2025-07-24T17:00:00+00:00,118549.55,119261.82,118460.42,119076.22,0.2322,118542.862101,118476.557605,118065.369166,56.21,99.034217,25.643361,73.390857,655.50495,14.61,119382.168067,118522.5595,117662.950933,1.451,73.9,43.3,UP,False,True,RANGE,False,False,False,-1,119380.0,117881.16,119877.208148,118542.862101,119481.037425
BTC/USD,2025-07-24T18:00:00+00:00,119165.71,119350.0,118979.75,118979.76,0.1449,118584.471425,118496.291032,118074.467583,55.03,120.512729,44.617234,75.895494,635.129596,13.79,119429.977917,118548.2425,117666.507083,1.488,71.1,46.8,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119859.432867,118584.471425,120028.914394
BTC/USD,2025-07-24T19:00:00+00:00,119121.74,119291.61,118923.57,118969.58,0.016,118621.148432,118514.851384,118083.374174,54.9,135.155178,62.724823,72.430355,616.051768,13.15,119466.060821,118565.677,117665.293179,1.519,67.7,47.9,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119842.22173,118621.148432,119903.837652
BTC/USD,2025-07-24T20:00:00+00:00,119009.57,119009.57,118707.25,118810.34,0.1582,118639.166676,118526.439173,118090.607665,52.79,132.384046,76.656668,55.727379,593.642356,13.02,119431.175483,118552.7975,117674.419517,1.482,64.7,46.3,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119798.596644,118639.166676,119860.043534
BTC/USD,2025-07-24T21:00:00+00:00,118751.99,118806.22,118460.77,118596.07,0.1534,118635.062231,118529.169793,118095.637141,50.0,111.611518,83.647638,27.963881,576.208616,13.4,119380.256558,118530.5035,117680.750442,1.434,63.3,42.7,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119748.463202,118635.062231,119674.652924
BTC/USD,2025-07-24T22:00:00+00:00,118464.84,118659.97,118230.23,118293.69,0.237,118602.55059,118519.935292,118097.607816,46.28,69.943338,80.906778,-10.96344,565.746572,14.17,119342.33216,118501.636,117660.93984,1.419,62.4,42.0,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119690.559464,118602.55059,119444.689858
BTC/USD,2025-07-24T23:00:00+00:00,118226.52,118495.07,118170.09,118322.03,0.0635,118575.834343,118512.1743,118099.840872,46.68,38.760994,72.477621,-33.716627,548.54896,15.0,119339.167557,118495.0095,117650.851443,1.425,61.1,42.5,UP,False,False,RANGE,False,False,False,-1,119380.0,117881.16,119620.03833,118575.834343,119116.51344
BTC/USD,2025-07-25T00:00:00+00:00,118371.13,118452.33,117636.36,117636.37,0.7261,118486.361549,118477.829033,118095.229222,39.09,-40.807863,49.820524,-90.628387,567.650463,16.61,119378.337868,118475.232,117572.126132,1.525,62.7,48.8,UP,False,False,RANGE,False,False,False,-1,119380.0,117636.36,119589.339137,118486.361549,119173.505694
BTC/USD,2025-07-25T01:00:00+00:00,117636.37,117744.15,117278.54,117403.79,0.5683,118383.259496,118435.709855,118088.34923,36.9,-121.236479,15.609124,-136.845603,560.361858,18.57,119411.191913,118464.8445,117518.497087,1.598,62.5,52.8,MIXED,False,False,RANGE,False,False,False,-1,119380.0,117278.54,119469.061326,118383.259496,118476.912787
BTC/USD,2025-07-25T02:00:00+00:00,117361.32,117493.8,116435.98,116494.61,1.2944,118203.388116,118359.588292,118072.491128,29.85,-255.395919,-38.591885,-216.804034,595.894583,21.23,119631.30968,118413.575,117195.84032,2.057,65.9,69.3,MIXED,False,False,NEUTRAL,False,False,False,-1,119380.0,116435.98,119392.173762,118203.388116,118297.631874
BTC/USD,2025-07-25T03:00:00+00:00,116475.71,116485.94,115377.72,115530.13,1.7955,117948.792105,118248.629144,118047.194002,24.51,-434.534672,-117.780442,-316.75423,633.108541,24.39,120023.125923,118272.3405,116521.555077,2.961,72.0,84.9,MIXED,False,False,NEUTRAL,False,False,False,-1,119380.0,115377.72,119242.077187,117948.792105,117444.272812
BTC/USD,2025-07-25T04:00:00+00:00,115450.0,116096.59,115200.0,115988.0,1.3373,117762.05,118159.97702,118026.70451,30.84,-533.408343,-200.906022,-332.50232,651.928645,27.42,120135.543064,118136.3245,116137.105936,3.385,74.1,87.6,MIXED,False,False,NEUTRAL,False,False,False,-1,119380.0,115200.0,119105.324573,117762.05,116508.022968
BTC/USD,2025-07-25T05:00:00+00:00,115988.01,116076.06,115394.08,115566.97,0.3816,117552.994762,118058.290471,118002.229539,28.47,-638.381181,-288.401054,-349.980126,654.075171,30.23,120272.644768,117990.518,115708.391232,3.868,74.5,90.9,MIXED,False,False,NEUTRAL,False,False,False,-1,119380.0,115200.0,118898.337878,117552.994762,116969.112756
BTC/USD,2025-07-25T06:00:00+00:00,115493.23,115618.21,115284.63,115405.81,0.088,117348.500975,117954.271629,117976.394519,27.6,-726.205926,-375.962028,-350.243898,631.182658,32.9,120376.521154,117841.736,115306.950846,4.302,71.6,92.5,DOWN,False,False,REVERSAL,False,False,False,-1,119380.0,115200.0,118626.025779,117348.500975,116513.743988
BTC/USD,2025-07-25T07:00:00+00:00,115338.51,115873.52,114771.42,115266.58,2.5636,117150.222787,117848.871957,117949.431191,26.84,-797.845303,-460.338683,-337.50662,664.819611,35.66,120421.674792,117676.518,114931.361208,4.666,76.9,94.1,DOWN,False,False,REVERSAL,False,False,False,-1,119380.0,114771.42,118520.415111,117150.222787,116403.039417
BTC/USD,2025-07-25T08:00:00+00:00,115341.23,115945.99,115087.7,115354.99,0.131,116979.248236,117751.072664,117923.615855,28.2,-837.828116,-535.83657,-301.991546,678.638925,38.0,120418.168225,117521.0745,114623.980775,4.93,79.5,95.6,DOWN,False,False,REVERSAL,False,False,False,-1,119380.0,114771.42,118384.079327,116979.248236,116284.538387
BTC/USD,2025-07-25T09:00:00+00:00,115119.25,116000.0,115105.58,116000.0,0.1099,116885.986499,117682.403148,117904.475399,37.35,-808.151994,-590.299655,-217.852339,694.051859,40.01,120357.705917,117408.4465,114459.187083,5.024,81.6,96.3,DOWN,False,False,TREND_DOWN,False,False,False,-1,119380.0,114771.42,118329.218481,116885.986499,116396.067788
BTC/USD,2025-07-25T10:00:00+00:00,116000.0,116411.51,116000.0,116341.61,0.1518,116834.141118,117629.823025,117888.9245,41.6,-748.440822,-621.927888,-126.512934,673.870297,40.65,120155.247261,117272.7135,114390.179739,4.916,78.5,95.5,DOWN,False,False,TREND_DOWN,False,False,False,-1,119380.0,114771.42,118215.351902,116834.141118,117010.805446
BTC/USD,2025-07-25T11:00:00+00:00,116413.47,116749.73,116413.47,116486.43,0.2274,116801.025773,117584.984083,117874.96933,43.35,-681.576731,-633.857657,-47.719075,654.888133,40.36,119949.387245,117151.038,114352.688755,4.777,74.9,94.9,DOWN,False,True,TREND_DOWN,False,False,False,-1,119350.0,114771.42,118125.739479,116801.025773,117323.9422
